"","year","month","day","sapflux_density_pine_Sylvib_HD","rollmean","date"
"1",2015,1,1,NA,NA,2015-01-01
"2",2015,1,2,NA,NA,2015-01-02
"3",2015,1,3,NA,NA,2015-01-03
"4",2015,1,4,NA,NA,2015-01-04
"5",2015,1,5,NA,NA,2015-01-05
"6",2015,1,6,NA,NA,2015-01-06
"7",2015,1,7,NA,NA,2015-01-07
"8",2015,1,8,NA,NA,2015-01-08
"9",2015,1,9,NA,NA,2015-01-09
"10",2015,1,10,NA,NA,2015-01-10
"11",2015,1,11,NA,NA,2015-01-11
"12",2015,1,12,NA,NA,2015-01-12
"13",2015,1,13,NA,NA,2015-01-13
"14",2015,1,14,NA,NA,2015-01-14
"15",2015,1,15,NA,NA,2015-01-15
"16",2015,1,16,NA,NA,2015-01-16
"17",2015,1,17,NA,NA,2015-01-17
"18",2015,1,18,NA,NA,2015-01-18
"19",2015,1,19,NA,NA,2015-01-19
"20",2015,1,20,NA,NA,2015-01-20
"21",2015,1,21,NA,NA,2015-01-21
"22",2015,1,22,NA,NA,2015-01-22
"23",2015,1,23,NA,NA,2015-01-23
"24",2015,1,24,NA,NA,2015-01-24
"25",2015,1,25,NA,NA,2015-01-25
"26",2015,1,26,NA,NA,2015-01-26
"27",2015,1,27,NA,NA,2015-01-27
"28",2015,1,28,NA,NA,2015-01-28
"29",2015,1,29,NA,NA,2015-01-29
"30",2015,1,30,NA,NA,2015-01-30
"31",2015,1,31,NA,NA,2015-01-31
"32",2015,2,1,NA,NA,2015-02-01
"33",2015,2,2,NA,NA,2015-02-02
"34",2015,2,3,NA,NA,2015-02-03
"35",2015,2,4,NA,NA,2015-02-04
"36",2015,2,5,NA,NA,2015-02-05
"37",2015,2,6,NA,NA,2015-02-06
"38",2015,2,7,NA,NA,2015-02-07
"39",2015,2,8,NA,NA,2015-02-08
"40",2015,2,9,NA,NA,2015-02-09
"41",2015,2,10,NA,NA,2015-02-10
"42",2015,2,11,NA,NA,2015-02-11
"43",2015,2,12,NA,NA,2015-02-12
"44",2015,2,13,NA,NA,2015-02-13
"45",2015,2,14,NA,NA,2015-02-14
"46",2015,2,15,NA,NA,2015-02-15
"47",2015,2,16,NA,NA,2015-02-16
"48",2015,2,17,NA,NA,2015-02-17
"49",2015,2,18,NA,NA,2015-02-18
"50",2015,2,19,NA,NA,2015-02-19
"51",2015,2,20,NA,NA,2015-02-20
"52",2015,2,21,NA,NA,2015-02-21
"53",2015,2,22,NA,NA,2015-02-22
"54",2015,2,23,NA,NA,2015-02-23
"55",2015,2,24,NA,NA,2015-02-24
"56",2015,2,25,NA,NA,2015-02-25
"57",2015,2,26,NA,NA,2015-02-26
"58",2015,2,27,NA,NA,2015-02-27
"59",2015,2,28,NA,NA,2015-02-28
"60",2015,3,1,NA,NA,2015-03-01
"61",2015,3,2,NA,NA,2015-03-02
"62",2015,3,3,NA,NA,2015-03-03
"63",2015,3,4,NA,NA,2015-03-04
"64",2015,3,5,NA,NA,2015-03-05
"65",2015,3,6,NA,NA,2015-03-06
"66",2015,3,7,NA,NA,2015-03-07
"67",2015,3,8,NA,NA,2015-03-08
"68",2015,3,9,NA,NA,2015-03-09
"69",2015,3,10,NA,NA,2015-03-10
"70",2015,3,11,NA,NA,2015-03-11
"71",2015,3,12,NA,NA,2015-03-12
"72",2015,3,13,NA,NA,2015-03-13
"73",2015,3,14,NA,NA,2015-03-14
"74",2015,3,15,NA,NA,2015-03-15
"75",2015,3,16,NA,NA,2015-03-16
"76",2015,3,17,NA,NA,2015-03-17
"77",2015,3,18,NA,NA,2015-03-18
"78",2015,3,19,NA,NA,2015-03-19
"79",2015,3,20,6.69621590726896e-07,NA,2015-03-20
"80",2015,3,21,3.23694582825915e-06,3.28740038942913e-06,2015-03-21
"81",2015,3,22,5.95563374930136e-06,3.09393108755299e-06,2015-03-22
"82",2015,3,23,8.92136850984671e-08,6.83281893177026e-06,2015-03-23
"83",2015,3,24,1.4453609360911e-05,8.33270778358025e-06,2015-03-24
"84",2015,3,25,1.04553003047313e-05,1.06466131538278e-05,2015-03-25
"85",2015,3,26,7.0309297958411e-06,7.26046329767766e-06,2015-03-26
"86",2015,3,27,4.29515979246057e-06,4.49780155441032e-06,2015-03-27
"87",2015,3,28,2.16731507492928e-06,3.17640513549449e-06,2015-03-28
"88",2015,3,29,3.06674053909361e-06,3.43501822721544e-06,2015-03-29
"89",2015,3,30,5.07099906762343e-06,3.62037617980386e-06,2015-03-30
"90",2015,3,31,2.72338893269455e-06,3.71595882229669e-06,2015-03-31
"91",2015,4,1,3.3534884665721e-06,3.2503744175873e-06,2015-04-01
"92",2015,4,2,3.67424585349524e-06,4.87480240232125e-06,2015-04-02
"93",2015,4,3,7.59667288689641e-06,5.85087217081896e-06,2015-04-03
"94",2015,4,4,6.28169777206524e-06,8.30332841148061e-06,2015-04-04
"95",2015,4,5,1.10316145754802e-05,9.37891976079241e-06,2015-04-05
"96",2015,4,6,1.08234469348318e-05,8.34285220341138e-06,2015-04-06
"97",2015,4,7,3.17349509992217e-06,5.77969406363065e-06,2015-04-07
"98",2015,4,8,3.34214015613798e-06,4.92741421534147e-06,2015-04-08
"99",2015,4,9,8.26660738996424e-06,6.0416665142225e-06,2015-04-09
"100",2015,4,10,6.51625199656529e-06,5.77503781537632e-06,2015-04-10
"101",2015,4,11,2.54225405959944e-06,3.33362705058484e-06,2015-04-11
"102",2015,4,12,9.42375095589804e-07,2.13379583118533e-06,2015-04-12
"103",2015,4,13,2.91675833836674e-06,2.00303528353805e-06,2015-04-13
"104",2015,4,14,2.14997241665759e-06,2.07731087106995e-06,2015-04-14
"105",2015,4,15,1.16520185818551e-06,1.36377382883806e-06,2015-04-15
"106",2015,4,16,7.76147211671082e-07,8.44547503127159e-07,2015-04-16
"107",2015,4,17,5.92293439524888e-07,6.86666615195858e-07,2015-04-17
"108",2015,4,18,6.91559194391603e-07,8.72661165855066e-07,2015-04-18
"109",2015,4,19,1.33413086364871e-06,1.2578196259847e-06,2015-04-19
"110",2015,4,20,1.7477688199138e-06,1.29894093202813e-06,2015-04-20
"111",2015,4,21,8.14923112521892e-07,1.54493345518019e-06,2015-04-21
"112",2015,4,22,2.07210843310489e-06,1.61918170602949e-06,2015-04-22
"113",2015,4,23,1.9705135724617e-06,1.72759721476286e-06,2015-04-23
"114",2015,4,24,1.14016963872198e-06,1.33094946179694e-06,2015-04-24
"115",2015,4,25,8.82165174207123e-07,1.44070901749614e-06,2015-04-25
"116",2015,4,26,2.29979223955933e-06,1.40809590846309e-06,2015-04-26
"117",2015,4,27,1.04233031162282e-06,2.25295419043763e-06,2015-04-27
"118",2015,4,28,3.41674002013075e-06,3.21687135731147e-06,2015-04-28
"119",2015,4,29,5.19154374018085e-06,4.37629812588694e-06,2015-04-29
"120",2015,4,30,4.52061061734924e-06,4.46983425922773e-06,2015-04-30
"121",2015,5,1,3.69734842015311e-06,2.87054966577599e-06,2015-05-01
"122",2015,5,2,3.93689959825615e-07,2.64406267985358e-06,2015-05-02
"123",2015,5,3,3.84114965958201e-06,2.72733912698737e-06,2015-05-03
"124",2015,5,4,3.94717776155448e-06,3.53586538526313e-06,2015-05-04
"125",2015,5,5,2.81926873465289e-06,2.78360641427985e-06,2015-05-05
"126",2015,5,6,1.58437274663219e-06,3.0844730480899e-06,2015-05-06
"127",2015,5,7,4.84977766298463e-06,3.25901182328077e-06,2015-05-07
"128",2015,5,8,3.34288506022549e-06,3.08771887075597e-06,2015-05-08
"129",2015,5,9,1.07049388905779e-06,3.10699447817501e-06,2015-05-09
"130",2015,5,10,4.90760448524175e-06,2.88415684467389e-06,2015-05-10
"131",2015,5,11,2.67437215972213e-06,2.92357300697425e-06,2015-05-11
"132",2015,5,12,1.18874237595889e-06,2.27328461582999e-06,2015-05-12
"133",2015,5,13,2.95673931180894e-06,3.06549585348003e-06,2015-05-13
"134",2015,5,14,5.05100587267225e-06,4.26118032696742e-06,2015-05-14
"135",2015,5,15,4.77579579642108e-06,4.91642589657874e-06,2015-05-15
"136",2015,5,16,4.92247602064291e-06,5.56843633135108e-06,2015-05-16
"137",2015,5,17,7.00703717698925e-06,5.51735491018836e-06,2015-05-17
"138",2015,5,18,4.62255153293293e-06,4.74356031191226e-06,2015-05-18
"139",2015,5,19,2.60109222581458e-06,4.22637834732296e-06,2015-05-19
"140",2015,5,20,5.45549128322136e-06,5.06590444464469e-06,2015-05-20
"141",2015,5,21,7.14112982489812e-06,6.50541337036794e-06,2015-05-21
"142",2015,5,22,6.91961900298435e-06,6.74846859190154e-06,2015-05-22
"143",2015,5,23,6.18465694782217e-06,6.97546451976357e-06,2015-05-23
"144",2015,5,24,7.82211760848419e-06,6.86598449106995e-06,2015-05-24
"145",2015,5,25,6.59117891690349e-06,6.58823519369973e-06,2015-05-25
"146",2015,5,26,5.3514090557115e-06,6.11602713068798e-06,2015-05-26
"147",2015,5,27,6.40549341944895e-06,6.57609376091946e-06,2015-05-27
"148",2015,5,28,7.97137880759794e-06,6.25847229170768e-06,2015-05-28
"149",2015,5,29,4.39854464807615e-06,6.75331607836884e-06,2015-05-29
"150",2015,5,30,7.89002477943244e-06,6.44252450030099e-06,2015-05-30
"151",2015,5,31,7.03900407339438e-06,6.37674947936256e-06,2015-05-31
"152",2015,6,1,4.20121958526086e-06,6.29608084099471e-06,2015-06-01
"153",2015,6,2,7.64801886432891e-06,4.79252342863435e-06,2015-06-02
"154",2015,6,3,2.52833183631329e-06,5.98739788909011e-06,2015-06-03
"155",2015,6,4,7.78584296662814e-06,6.14479907244053e-06,2015-06-04
"156",2015,6,5,8.12022241438016e-06,7.3675108219743e-06,2015-06-05
"157",2015,6,6,6.19646708491461e-06,7.9613172260339e-06,2015-06-06
"158",2015,6,7,9.56726217880695e-06,7.70638532560158e-06,2015-06-07
"159",2015,6,8,7.35542671308317e-06,8.34442469152944e-06,2015-06-08
"160",2015,6,9,8.11058518269821e-06,7.5875114326051e-06,2015-06-09
"161",2015,6,10,7.29652240203393e-06,8.34954298904213e-06,2015-06-10
"162",2015,6,11,9.64152138239425e-06,9.10680846953811e-06,2015-06-11
"163",2015,6,12,1.03823816241862e-05,9.18963095234639e-06,2015-06-12
"164",2015,6,13,7.54498985045875e-06,6.72213187967314e-06,2015-06-13
"165",2015,6,14,2.23902416437452e-06,9.32673937328321e-06,2015-06-14
"166",2015,6,15,1.81962041050164e-05,1.05104216511071e-05,2015-06-15
"167",2015,6,16,1.10960366839304e-05,1.43288226934915e-05,2015-06-16
"168",2015,6,17,1.36942272915277e-05,1.01583660858867e-05,2015-06-17
"169",2015,6,18,5.684834282202e-06,6.64264558649446e-06,2015-06-18
"170",2015,6,19,5.48875185753658e-07,4.03578440556604e-06,2015-06-19
"171",2015,6,20,5.87364374874245e-06,3.58426805777877e-06,2015-06-20
"172",2015,6,21,4.3302852388402e-06,4.05518856154811e-06,2015-06-21
"173",2015,6,22,1.96163669706166e-06,6.14447434346084e-06,2015-06-22
"174",2015,6,23,1.21415010944807e-05,5.77501485951999e-06,2015-06-23
"175",2015,6,24,3.22190678701764e-06,7.02672025479259e-06,2015-06-24
"176",2015,6,25,5.71675288287947e-06,5.98505349355176e-06,2015-06-25
"177",2015,6,26,9.01650081075818e-06,8.80486221403052e-06,2015-06-26
"178",2015,6,27,1.16813329484539e-05,1.07183937267771e-05,2015-06-27
"179",2015,6,28,1.14573474211193e-05,1.08701300371947e-05,2015-06-28
"180",2015,6,29,9.47170974201099e-06,7.59899976863621e-06,2015-06-29
"181",2015,6,30,1.86794214277836e-06,7.74268665257782e-06,2015-06-30
"182",2015,7,1,1.18884080729441e-05,8.49323539637539e-06,2015-07-01
"183",2015,7,2,1.17233559734037e-05,1.14959078989454e-05,2015-07-02
"184",2015,7,3,1.08759596504885e-05,1.11926714266654e-05,2015-07-03
"185",2015,7,4,1.0978698656104e-05,1.1790202436476e-05,2015-07-04
"186",2015,7,5,1.35159490028355e-05,1.26331612394787e-05,2015-07-05
"187",2015,7,6,1.34048360594967e-05,9.59382625294459e-06,2015-07-06
"188",2015,7,7,1.8606936965016e-06,5.33877538477365e-06,2015-07-07
"189",2015,7,8,7.50796398322673e-07,3.49052219637168e-06,2015-07-08
"190",2015,7,9,7.86007649429076e-06,7.49751574743556e-06,2015-07-09
"191",2015,7,10,1.38816743496933e-05,1.1853180868097e-05,2015-07-10
"192",2015,7,11,1.3817791760307e-05,1.2070705087232e-05,2015-07-11
"193",2015,7,12,8.51264915169562e-06,1.13500713717215e-05,2015-07-12
"194",2015,7,13,1.17197732031618e-05,1.11985314442484e-05,2015-07-13
"195",2015,7,14,1.33631719778877e-05,1.28780648368329e-05,2015-07-14
"196",2015,7,15,1.35512493294493e-05,1.17788103447974e-05,2015-07-15
"197",2015,7,16,8.42200972705525e-06,1.14249586023203e-05,2015-07-16
"198",2015,7,17,1.23016167504564e-05,1.01461100819237e-05,2015-07-17
"199",2015,7,18,9.71470376825942e-06,8.22732804811083e-06,2015-07-18
"200",2015,7,19,2.66566362561669e-06,8.40661053347853e-06,2015-07-19
"201",2015,7,20,1.28394642065595e-05,9.54089455928674e-06,2015-07-20
"202",2015,7,21,1.31175558456841e-05,9.82791924540585e-06,2015-07-21
"203",2015,7,22,3.52673768397401e-06,7.40424007959525e-06,2015-07-22
"204",2015,7,23,5.56842670912769e-06,6.0586284271296e-06,2015-07-23
"205",2015,7,24,9.0807208882871e-06,8.77793528503922e-06,2015-07-24
"206",2015,7,25,1.16846582577029e-05,8.0761711276286e-06,2015-07-25
"207",2015,7,26,3.46313423689583e-06,7.45970187268485e-06,2015-07-26
"208",2015,7,27,7.23131312345585e-06,7.32321982784869e-06,2015-07-27
"209",2015,7,28,1.12752121231944e-05,8.29087143791457e-06,2015-07-28
"210",2015,7,29,6.36608906709347e-06,1.00719037546102e-05,2015-07-29
"211",2015,7,30,1.25744100735427e-05,1.11891253233796e-05,2015-07-30
"212",2015,7,31,1.46268768295028e-05,1.05392698637951e-05,2015-07-31
"213",2015,8,1,4.41652268833989e-06,1.11467186162068e-05,2015-08-01
"214",2015,8,2,1.43967563307776e-05,1.03792371351373e-05,2015-08-02
"215",2015,8,3,1.23244323862946e-05,1.28460039508182e-05,2015-08-03
"216",2015,8,4,1.18168231353826e-05,1.2636689235294e-05,2015-08-04
"217",2015,8,5,1.37688121842048e-05,1.05227780319002e-05,2015-08-05
"218",2015,8,6,5.98269877611317e-06,1.06885808841881e-05,2015-08-06
"219",2015,8,7,1.23142316922464e-05,9.77131173873064e-06,2015-08-07
"220",2015,8,8,1.10170047478324e-05,1.17323544941018e-05,2015-08-08
"221",2015,8,9,1.18658270422265e-05,1.21998305285129e-05,2015-08-09
"222",2015,8,10,1.37166597954798e-05,1.29806119168973e-05,2015-08-10
"223",2015,8,11,1.33593489129855e-05,1.21310875957415e-05,2015-08-11
"224",2015,8,12,9.3172540787593e-06,1.23270437228851e-05,2015-08-12
"225",2015,8,13,1.43045281769106e-05,1.19060243526524e-05,2015-08-13
"226",2015,8,14,1.20962908022873e-05,1.28601771458467e-05,2015-08-14
"227",2015,8,15,1.21797124583423e-05,1.23210492617977e-05,2015-08-15
"228",2015,8,16,1.26871445247635e-05,1.27541183031213e-05,2015-08-16
"229",2015,8,17,1.33954979262582e-05,1.3065406700289e-05,2015-08-17
"230",2015,8,18,1.31135776498453e-05,1.29449019624001e-05,2015-08-18
"231",2015,8,19,1.2325630311097e-05,1.2742534945308e-05,2015-08-19
"232",2015,8,20,1.27883968749817e-05,1.23063463612241e-05,2015-08-20
"233",2015,8,21,1.18050118975937e-05,1.25899345832499e-05,2015-08-21
"234",2015,8,22,1.31763949771744e-05,1.21856364423227e-05,2015-08-22
"235",2015,8,23,1.15755024521999e-05,1.29152659524182e-05,2015-08-23
"236",2015,8,24,1.39939004278802e-05,1.25833330370221e-05,2015-08-24
"237",2015,8,25,1.21805962309861e-05,9.19937471843298e-06,2015-08-25
"238",2015,8,26,1.42362749643266e-06,5.6055334620148e-06,2015-08-26
"239",2015,8,27,3.21237665862565e-06,2.73369190919621e-06,2015-08-27
"240",2015,8,28,3.56507157253031e-06,6.05748063139325e-06,2015-08-28
"241",2015,8,29,1.13949936630238e-05,7.06635186399538e-06,2015-08-29
"242",2015,8,30,6.23899035643205e-06,9.16938818800906e-06,2015-08-30
"243",2015,8,31,9.87418054457136e-06,8.45443718029409e-06,2015-08-31
"244",2015,9,1,9.25014063987887e-06,8.32525506769436e-06,2015-09-01
"245",2015,9,2,5.85144401863285e-06,6.05578069048724e-06,2015-09-02
"246",2015,9,3,3.06575741294999e-06,4.80424519278825e-06,2015-09-03
"247",2015,9,4,5.49553414678191e-06,2.94316775093697e-06,2015-09-04
"248",2015,9,5,2.68211693079024e-07,3.55744453883465e-06,2015-09-05
"249",2015,9,6,4.90858777664301e-06,2.54059645286082e-06,2015-09-06
"250",2015,9,7,2.44498988886041e-06,3.39857904736896e-06,2015-09-07
"251",2015,9,8,2.84215947660346e-06,4.18863888602839e-06,2015-09-08
"252",2015,9,9,7.2787672926213e-06,5.56376077993592e-06,2015-09-09
"253",2015,9,10,6.57035557058301e-06,7.0602706829324e-06,2015-09-10
"254",2015,9,11,7.33168918559287e-06,6.88187909974934e-06,2015-09-11
"255",2015,9,12,6.74359254307215e-06,6.89378578286808e-06,2015-09-12
"256",2015,9,13,6.60607561993922e-06,6.24998303372569e-06,2015-09-13
"257",2015,9,14,5.40028093816568e-06,5.90278093598445e-06,2015-09-14
"258",2015,9,15,5.70198624984845e-06,3.75935664623342e-06,2015-09-15
"259",2015,9,16,1.75802750686121e-07,2.09373866467845e-06,2015-09-16
"260",2015,9,17,4.03426993500784e-07,1.1886557456643e-06,2015-09-17
"261",2015,9,18,2.98673749280601e-06,3.93246227834353e-06,2015-09-18
"262",2015,9,19,8.4072223487238e-06,5.41262020654069e-06,2015-09-19
"263",2015,9,20,4.84390077809225e-06,4.49110774944401e-06,2015-09-20
"264",2015,9,21,2.22200121515966e-07,2.85399213315085e-06,2015-09-21
"265",2015,9,22,3.49587549984434e-06,1.41692056521571e-06,2015-09-22
"266",2015,9,23,5.32686074286836e-07,1.43405264161108e-06,2015-09-23
"267",2015,9,24,2.73596350702075e-07,3.69160156118178e-07,2015-09-24
"268",2015,9,25,3.01198043365623e-07,NA,2015-09-25
"269",2015,9,26,NA,NA,2015-09-26
"270",2015,9,27,NA,NA,2015-09-27
"271",2015,9,28,NA,NA,2015-09-28
"272",2015,9,29,NA,NA,2015-09-29
"273",2015,9,30,NA,NA,2015-09-30
"274",2015,10,1,NA,NA,2015-10-01
"275",2015,10,2,7.54232233867483e-06,NA,2015-10-02
"276",2015,10,3,5.41718562476772e-06,5.18805796937489e-06,2015-10-03
"277",2015,10,4,2.60466594468211e-06,3.81676057908271e-06,2015-10-04
"278",2015,10,5,3.42843016779832e-06,2.92543362567834e-06,2015-10-05
"279",2015,10,6,2.74320476455461e-06,2.95614466130815e-06,2015-10-06
"280",2015,10,7,2.69679905157154e-06,3.22991197525234e-06,2015-10-07
"281",2015,10,8,4.24973210963088e-06,4.07694317230872e-06,2015-10-08
"282",2015,10,9,5.28429835572374e-06,4.21075139647536e-06,2015-10-09
"283",2015,10,10,3.09822372407146e-06,4.92077638166151e-06,2015-10-10
"284",2015,10,11,6.37980706518932e-06,3.89144241739284e-06,2015-10-11
"285",2015,10,12,2.19629646291772e-06,3.79909569697571e-06,2015-10-12
"286",2015,10,13,2.82118356282008e-06,2.41755383319917e-06,2015-10-13
"287",2015,10,14,2.23518147385971e-06,2.03156584526555e-06,2015-10-14
"288",2015,10,15,1.03833249911685e-06,1.67039179955896e-06,2015-10-15
"289",2015,10,16,1.73766142570032e-06,1.51087412338932e-06,2015-10-16
"290",2015,10,17,1.7566284453508e-06,1.58950413194321e-06,2015-10-17
"291",2015,10,18,1.27422252477851e-06,1.1313431479566e-06,2015-10-18
"292",2015,10,19,3.63178473740481e-07,6.68054596160226e-07,2015-10-19
"293",2015,10,20,3.66762789961693e-07,4.46149103254291e-07,2015-10-20
"294",2015,10,21,6.08506046060699e-07,1.00898165758972e-06,2015-10-21
"295",2015,10,22,2.05167613674677e-06,1.88571563669276e-06,2015-10-22
"296",2015,10,23,2.9969647272708e-06,2.2500730490514e-06,2015-10-23
"297",2015,10,24,1.70157828313664e-06,2.1550554671712e-06,2015-10-24
"298",2015,10,25,1.76662339110615e-06,2.05977900216183e-06,2015-10-25
"299",2015,10,26,2.7111353322427e-06,2.34973013765308e-06,2015-10-26
"300",2015,10,27,2.57143168961041e-06,3.55060586343431e-06,2015-10-27
"301",2015,10,28,5.36925056844982e-06,3.09991130621098e-06,2015-10-28
"302",2015,10,29,1.3590516605727e-06,3.25800090712248e-06,2015-10-29
"303",2015,10,30,3.04570049234491e-06,1.95311407068579e-06,2015-10-30
"304",2015,10,31,1.45459005913976e-06,2.1456648668746e-06,2015-10-31
"305",2015,11,1,1.93670404913914e-06,1.71916185733735e-06,2015-11-01
"306",2015,11,2,1.76619146373314e-06,1.90924590722099e-06,2015-11-02
"307",2015,11,3,2.02484220879068e-06,1.58157847692627e-06,2015-11-03
"308",2015,11,4,9.53701758254977e-07,1.32906518666926e-06,2015-11-04
"309",2015,11,5,1.00865159296212e-06,NA,2015-11-05
"310",2015,11,6,NA,NA,2015-11-06
"311",2015,11,7,4.24319217794817e-07,NA,2015-11-07
"312",2015,11,8,6.75900231195026e-07,1.05762565805859e-06,2015-11-08
"313",2015,11,9,2.07265752518592e-06,1.40169795820037e-06,2015-11-09
"314",2015,11,10,1.45653611822017e-06,1.34115948948434e-06,2015-11-10
"315",2015,11,11,4.94284825046925e-07,8.65981087513561e-07,2015-11-11
"316",2015,11,12,6.47122319273585e-07,4.7372584974321e-07,2015-11-12
"317",2015,11,13,2.7977040490912e-07,6.5611190783181e-07,2015-11-13
"318",2015,11,14,1.04144299931273e-06,8.72408168581525e-07,2015-11-14
